t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11347.0,5.0,0.0,0.08,0.06428571428571428,2.0,0.04,5
0.25,11346.900044045102,5.019598812040672,0.08035714285714285,0.08,0.06428571428571428,2.0,0.04,5
0.5,11346.799697170574,5.03927356280257,0.16102926662208222,0.08,0.06428571428571428,2.0,0.04,5
0.75,11346.698957868713,5.059024539547214,0.24201759173855208,0.08,0.06428571428571428,2.0,0.04,5
1.0,11346.597824626164,5.078852030567601,0.3233233432669894,0.08,0.06428571428571428,2.0,0.04,5
1.25,11346.496295923906,5.098756325191472,0.40494775090111157,0.08,0.06428571428571428,2.0,0.04,5
1.5,11346.394370237229,5.118737713784577,0.4868920489845459,0.08,0.06428571428571428,2.0,0.04,5
1.75,11346.292046035716,5.138796487753954,0.5691574765275123,0.08,0.06428571428571428,2.0,0.04,5
2.0,11346.189321783224,5.158932939551211,0.6517452772235579,0.08,0.06428571428571428,2.0,0.04,5
2.25,11346.086195937856,5.179147362675816,0.7346566994663453,0.08,0.06428571428571428,2.0,0.04,5
2.5,11345.982666951953,5.19944005167839,0.8178929963664923,0.08,0.06428571428571428,2.0,0.04,5
2.75,11345.878733272066,5.21981130216401,0.9014554257684664,0.08,0.06428571428571428,2.0,0.04,5
3.0,11345.774393338936,5.240261410795523,0.9853452502675308,0.08,0.06428571428571428,2.0,0.04,5
3.25,11345.669645587475,5.260790675296856,1.0695637372267446,0.08,0.06428571428571428,2.0,0.04,5
3.5,11345.56448844675,5.281399394456338,1.1541121587940155,0.08,0.06428571428571428,2.0,0.04,5
3.75,11345.45892033995,5.302087868130034,1.2389917919192066,0.08,0.06428571428571428,2.0,0.04,5
4.0,11345.352939684382,5.322856397245072,1.3242039183712964,0.08,0.06428571428571428,2.0,0.04,5
4.25,11345.24654489144,5.3437052838029935,1.4097498247555922,0.08,0.06428571428571428,2.0,0.04,5
4.5,11345.139734366585,5.364634830883092,1.4956308025309974,0.08,0.06428571428571428,2.0,0.04,5
4.75,11345.032506509326,5.385645342645774,1.5818481480273328,0.08,0.06428571428571428,2.0,0.04,5
5.0,11344.924859713201,5.406737124335919,1.6684031624627114,0.08,0.06428571428571428,2.0,0.04,5
5.25,11344.816792365753,5.427910482286241,1.7552971519609673,0.08,0.06428571428571428,2.0,0.04,5
5.5,11344.70830284851,5.449165723920668,1.842531427569139,0.08,0.06428571428571428,2.0,0.04,5
5.75,11344.599389536967,5.470503157757719,1.9301073052750068,0.08,0.06428571428571428,2.0,0.04,5
6.0,11344.490050800561,5.491923093413887,2.0180261060246845,0.08,0.06428571428571428,2.0,0.04,5
6.25,11344.380285002653,5.513425841607038,2.106289155740265,0.08,0.06428571428571428,2.0,0.04,5
6.5,11344.270090500504,5.535011714159801,2.194897785337521,0.08,0.06428571428571428,2.0,0.04,5
6.75,11344.159465645254,5.55668102400298,2.2838533307436606,0.08,0.06428571428571428,2.0,0.04,5
7.0,11344.048408781908,5.578434085178958,2.373157132915137,0.08,0.06428571428571428,2.0,0.04,5
7.25,11343.936918249301,5.600271212845116,2.462810537855513,0.08,0.06428571428571428,2.0,0.04,5
7.5,11343.82499238009,5.6221927232772595,2.552814896633381,0.08,0.06428571428571428,2.0,0.04,5
7.75,11343.712629500727,5.644198933873041,2.643171565400337,0.08,0.06428571428571428,2.0,0.04,5
8.0,11343.599827931437,5.6662901631554,2.7338819054090107,0.08,0.06428571428571428,2.0,0.04,5
8.25,11343.486585986195,5.688466730776,2.824947283031151,0.08,0.06428571428571428,2.0,0.04,5
8.5,11343.372901972707,5.710728957518676,2.916369069775765,0.08,0.06428571428571428,2.0,0.04,5
8.75,11343.25877419239,5.733077165302891,3.008148642307315,0.08,0.06428571428571428,2.0,0.04,5
9.0,11343.144200940349,5.755511677187189,3.1002873824639687,0.08,0.06428571428571428,2.0,0.04,5
9.25,11343.029180505351,5.778032817372663,3.1927866772759055,0.08,0.06428571428571428,2.0,0.04,5
